timestamp,open,high,low,close,volume
1758111900000,116332.12,116403.27,116330.59,116392.05,10.81041298
1758112200000,116378.78,116537.55,116336.39,116501.87,30.62644152
1758112500000,116501.96,116502,116291.91,116297.06,21.70342696
1758112800000,116297.06,116297.06,116114.4,116224.48,26.37751007
1758113100000,116224.48,116287.69,116124.8,116263.12,9.91047628
1758113400000,116263.11,116300.73,116239.42,116281.81,2.9913868
1758113700000,116281.81,116281.81,116199.52,116218.84,7.75642709
1758114000000,116218.85,116225.45,116124.24,116196,9.23171775
1758114300000,116196,116228.87,116140.29,116140.29,9.71518006
1758114600000,116140.29,116162,116087.01,116133.99,25.4725187
1758114900000,116139.37,116263.62,116119.55,116239.81,8.65134413
1758115200000,116239.82,116364,116199.52,116325.31,8.00987248
1758115500000,116326.23,116326.23,116249.99,116274.76,9.55116752
1758115800000,116278.02,116336,116159.13,116218.01,15.89224449
1758116100000,116217.04,116246.32,115981.16,116150.02,39.7442239
1758116400000,116148.11,116202.72,115972,116024.14,29.70220469
1758116700000,116024,116135.04,115928.85,116130.24,17.37033608
1758117000000,116130.04,116284.99,116080.65,116160.01,24.79355906
1758117300000,116160.01,116215.55,116083.99,116144.07,6.78220361
1758117600000,116144.07,116285.43,116049.71,116240.17,13.44747094
1758117900000,116240.16,116272.47,116182.44,116216.28,12.81942691
1758118200000,116216.28,116220.23,116103,116207.98,12.47652512
1758118500000,116207.98,116221,115942.06,115951.97,17.74994549
1758118800000,115951.96,115951.96,115815.11,115839.98,29.37305051
1758119100000,115839.97,115859.81,115624.1,115683.94,43.64987777
1758119400000,115683.95,115777.08,115500.01,115666.44,87.59031132
1758119700000,115666.43,115669.8,115516.89,115661.74,34.67475075
1758120000000,115661.74,115705.68,115586.91,115620.02,19.85662028
1758120300000,115620.02,115668.45,115561.87,115589.61,13.46324046
1758120600000,115589.61,115697.9,115514.02,115697.9,18.96815565
1758120900000,115697.89,115753.61,115631.79,115642,27.27111654
1758121200000,115642,115673.68,115559.27,115654.17,19.92366222
1758121500000,115654.17,115678.92,115578.9,115678.92,9.22106324
1758121800000,115678.92,115824.47,115627.49,115806.76,15.29689551
1758122100000,115806.76,115832.37,115758.53,115773.08,22.86127609
1758122400000,115773.07,115773.08,115662.61,115704.18,16.05921142
1758122700000,115704.18,115704.21,115651.94,115661.98,7.14694796
1758123000000,115661.98,115872.17,115661.97,115836.49,35.27060054
1758123300000,115850.01,115850.02,115742.49,115830,26.16001776
1758123600000,115829.93,115871.36,115811.04,115860.01,15.65849142
1758123900000,115860.01,115879.19,115775.6,115810.26,9.66065164
1758124200000,115810.26,115873.86,115810.25,115844.89,8.76185338
1758124500000,115844.89,115927.05,115834.18,115909.49,17.440076
1758124800000,115909.49,115909.49,115754.46,115764.01,27.45458072
1758125100000,115765.94,115814.66,115685.62,115685.62,16.84660917
1758125400000,115685.63,115685.63,115602.47,115603.04,13.08585992
1758125700000,115603.04,115664.3,115567.34,115586.51,9.67517107
1758126000000,115586.51,115676.62,115558,115632.49,7.46634128
1758126300000,115632.5,115722.61,115632.5,115722.61,12.17860429
1758126600000,115722.61,115722.61,115602.46,115605.56,14.80082812
1758126900000,115605.56,115644.47,115550,115550.01,13.77143466
1758127200000,115550,115573.91,115466.33,115506.02,56.66099932
1758127500000,115506.01,115596.85,115412.45,115596.85,20.70719111
1758127800000,115601.04,115741.26,115520.77,115697.98,31.36998726
1758128100000,115697.99,115737.63,115657.32,115671.97,22.5144361
1758128400000,115673.46,115828.89,115673.46,115825.98,25.00540866
1758128700000,115825.99,115842.54,115728.93,115742.52,9.27074297
1758129000000,115742.52,115743.9,115670,115707.31,12.36435897
1758129300000,115707.31,115762.57,115662.08,115662.09,8.59978794
1758129600000,115662.09,115696.96,115642.1,115669.6,10.2727494
1758129900000,115669.6,115722,115592.9,115703.01,19.77877535
1758130200000,115703.94,115799.97,115674.41,115772,27.1389823
1758130500000,115772,115911.92,115771.99,115905.65,27.43828035
1758130800000,115905.64,116329,115905.64,116057.38,57.82046336
1758131100000,116060.49,116090.02,115821.6,116011.84,41.86252068
1758131400000,116011.83,116044.03,115895.02,116038,19.48559684
1758131700000,116038,116190.83,115531,115576.21,70.33508943
1758132000000,115586.84,116384.9,115539.77,116227.1,331.58150196
1758132300000,116224,116321.06,115862.29,116006,176.27508718
1758132600000,116006.01,116063.19,115435.06,115496.4,170.49938302
1758132900000,115487.68,115610.19,114968.8,115520.01,208.29853056
1758133200000,115515.99,115853.37,115287.13,115794.03,73.76135181
1758133500000,115792.88,116041.3,115711.7,116007.32,61.4605101
1758133800000,116007.32,116007.33,115346.76,115398.68,106.10451467
1758134100000,115391.8,115577.98,115204.71,115210.85,173.14805884
1758134400000,115210.82,115421.07,114886,114886.01,246.39410259
1758134700000,114886.01,115480.33,114724.57,115235.99,176.16068598
1758135000000,115233.08,115238.63,114826.89,114952.77,98.37210673
1758135300000,114952.76,115275.28,114934.5,115265.98,45.85939693
1758135600000,115265.97,115540,115116.46,115532.38,42.34686773
1758135900000,115541.99,115887.9,115480.36,115874,84.68423301
1758136200000,115874,115893.56,115467.21,115534.94,35.37102082
1758136500000,115537.93,115762.54,115458.47,115550.02,89.05316849
1758136800000,115550.01,115842.14,115528,115817.86,49.58513407
1758137100000,115817.87,116045.76,115773.54,115782.76,81.96596223
1758137400000,115784.81,115791.29,115627.2,115720.07,23.53947473
1758137700000,115720.06,115834.92,115650,115653.28,25.63870433
1758138000000,115653.89,115895,115635.93,115797.31,37.91336875
1758138300000,115786.03,115790.92,115629.6,115740,27.24580101
1758138600000,115740.03,115820,115641.42,115769.68,44.57508648
1758138900000,115769.68,115846.78,115653.36,115699.28,35.93297119
1758139200000,115691.38,115800,115661.84,115781.84,14.27414021
1758139500000,115781.84,116108.91,115707.55,116091.2,55.30654626
1758139800000,116088.16,116190,116040.93,116084.5,31.38100837
1758140100000,116084.5,116092.55,115836.49,115983.98,37.31641669
1758140400000,115983.96,115983.99,115853.93,115888.01,20.55385337
1758140700000,115888.01,115895.7,115759.97,115863.28,16.30710074
1758141000000,115859.02,115952.45,115784.16,115948.01,16.61262993
1758141300000,115948.01,115948.01,115730.73,115751.25,16.51965351
1758141600000,115751.24,115762,115721.19,115760.06,19.51340563
1758141900000,115760.06,115827.68,115689.03,115691.6,18.19556529
1758142200000,115691.6,115760.72,115600,115600.14,25.4974564
1758142500000,115600.14,115670.8,115533.91,115656.37,36.28770168
1758142800000,115648.63,115659.32,115433.76,115435.9,27.09813882
1758143100000,115435.9,115464.72,115359.16,115464.72,10.40536071
1758143400000,115464.71,115838.64,115464.71,115824,21.82224733
1758143700000,115823.93,115862.64,115731.14,115824.11,18.11317097
1758144000000,115824.11,115845.2,115787.14,115845.2,4.32702479
1758144300000,115845.19,115946.78,115830.44,115830.44,12.35814366
1758144600000,115830.45,115913.16,115789.04,115805.75,14.66012287
1758144900000,115805.75,115918.19,115805.74,115918.19,6.83916524
1758145200000,115918.19,115995.6,115910.77,115995.6,10.52721106
1758145500000,115995.6,116125.56,115995.59,116106.8,12.92007122
1758145800000,116106.8,116169.11,115938.94,116028.35,15.29684728
1758146100000,116028.35,116092.32,116028.34,116080.51,4.94012003
1758146400000,116080.5,116255.47,116080.5,116225.02,21.52762212
1758146700000,116223.29,116244.13,116136.97,116155.11,29.20969046
1758147000000,116162.02,116328.29,116159.12,116290.25,32.52229651
1758147300000,116290.25,116390,116190.41,116232.01,34.88937444
1758147600000,116232.01,116243.54,116176.01,116176.56,15.15601637
1758147900000,116176.56,116297.92,116167.92,116254.96,26.52176496
1758148200000,116249.29,116328.75,116216.9,116303.9,14.51193031
1758148500000,116300,116384.48,116300,116378,10.72405619
1758148800000,116378,116424.28,116289.02,116377.36,22.9713696
1758149100000,116377.36,116400,116321.06,116400,4.23234835
1758149400000,116400,116716.26,116392.34,116716.26,40.675275
1758149700000,116716.27,116863.86,116575.59,116598,39.71052108
1758150000000,116597.99,116924.17,116592.01,116836.01,75.02428332
1758150300000,116836.02,117024,116836.01,117000.01,68.9850451
1758150600000,117000.01,117022.25,116800.01,116842.95,35.80898304
1758150900000,116842.95,116920.93,116660.79,116723.01,30.1910256
1758151200000,116723,116752.87,116589.68,116740.01,14.65790321
1758151500000,116743.1,116778,116559.33,116588.03,20.93881089
1758151800000,116588.04,116695.56,116588.04,116657.05,15.81712718
1758152100000,116657.05,116688.11,116534.08,116534.1,12.25616783
1758152400000,116534.1,116534.11,116377.49,116424.14,14.12015042
1758152700000,116424.15,116570.8,116424.15,116570.79,7.07286944
1758153000000,116570.79,116570.79,116480.03,116493.62,10.06660264
1758153300000,116493.62,116493.62,116423.99,116484.4,31.11248432
1758153600000,116484.4,116499.21,116351.14,116370.91,37.20835226
1758153900000,116370.9,116438.73,116355.1,116373.88,12.36380356
1758154200000,116375.91,116377.14,116233.13,116315.83,20.38355338
1758154500000,116315.83,116375.42,116281.41,116296.94,15.58044614
1758154800000,116300.01,116404.17,116125.08,116202.72,23.28885578
1758155100000,116202.71,116269.36,116147.21,116200,21.52061946
1758155400000,116200,116330.14,116200,116318.14,20.70107887
1758155700000,116318.13,116439.38,116257.33,116439.38,10.30012095
1758156000000,116439.38,116493.04,116410.59,116410.6,10.28561724
1758156300000,116410.59,116480.13,116387,116467.85,19.90066831
1758156600000,116467.85,116479.33,116320.34,116329.59,18.83194481
1758156900000,116329.58,116407.68,116292.92,116368.52,11.33920124
1758157200000,116368.52,116456.62,116363.27,116456.61,8.77758603
1758157500000,116456.62,116595.79,116456.61,116571.95,10.81290194
1758157800000,116571.96,116661.19,116561.27,116637.03,11.46528036
1758158100000,116637.04,116637.04,116507.24,116590.02,28.14353435
1758158400000,116590.02,116688,116539.61,116687.99,4.8366488
1758158700000,116688,116693.33,116586.19,116595.99,17.60876077
1758159000000,116595.98,116606.19,116481.98,116587.61,17.36758598
1758159300000,116587.6,116717.19,116563.83,116698,8.97292319
1758159600000,116698,116906.36,116691.18,116871.29,12.57441707
1758159900000,116871.29,116913.22,116758.36,116758.46,36.3793214
1758160500000,116759.35,116795.79,116672.03,116676.17,21.60289661
1758160800000,116682.33,116726.01,116620.43,116726,7.77614639
1758161100000,116726.01,116726.01,116585.93,116585.94,23.51898096
1758161400000,116585.94,116720.89,116572.15,116683.99,9.2856243
1758161700000,116683.99,116756.98,116675.87,116687.19,9.46393496
1758162000000,116687.17,116705.06,116532,116542.75,10.54628503
1758162300000,116542.76,116551.52,116479.18,116540.11,9.28432494
1758162600000,116540.11,116600.46,116534.1,116537.52,6.23377856
1758162900000,116537.52,116638.72,116537.49,116628.13,26.67454559
1758163200000,116628.12,116683.39,116628.11,116673.63,8.64777798
1758163500000,116673.62,116725.92,116673.62,116725.92,3.99490288
1758163800000,116727.4,116975.39,116727.4,116879.95,27.52883179
1758164100000,116882.87,117004.61,116882.87,116985.24,32.18811453
1758164400000,116985.24,117185.84,116940.85,117144.48,63.24610132
1758164700000,117144.49,117436.38,117144.48,117372.35,120.1364151
1758165000000,117372.35,117610.78,117288.72,117480.03,153.00655616
1758165300000,117480.03,117725.13,117480.03,117671.4,110.640064
1758165600000,117671.39,117893.21,117658,117748.18,101.04134535
1758165900000,117754.29,117834.76,117669.69,117801.01,55.8986333
1758166200000,117801.01,117892.24,117651.49,117676.63,83.87927222
1758166500000,117676.63,117898.27,117676.63,117848.99,71.72628522
1758166800000,117846.54,117950.68,117702.46,117723.25,94.15269049
1758167100000,117730.84,117802.66,117623.71,117752.66,38.47465292
1758167400000,117753.09,117792.04,117690.9,117750.78,20.68726643
1758167700000,117750.78,117817.58,117594.57,117615.37,36.34442638
1758168000000,117615.37,117795.28,117615.37,117714.82,17.96615112
1758168300000,117714.81,117723.63,117648.55,117690.46,75.64931482
1758168600000,117690.47,117771.39,117680.59,117691.63,13.7224185
1758168900000,117691.63,117796.4,117682,117726.33,14.44936305
1758169200000,117722.17,117722.17,117428.43,117494.63,29.66461726
1758169500000,117494.63,117494.63,117400.14,117417.76,40.81258012
1758169800000,117417.77,117502,117385.35,117385.35,19.76543901
1758170100000,117384.32,117397.69,117273.89,117313.57,8.75165047
1758170400000,117313.57,117495.82,117313.57,117466.55,21.08054186
1758170700000,117466.54,117567.73,117460.99,117546.67,8.12626571
1758171000000,117546.66,117556.92,117516.22,117547.31,7.63539474
1758171300000,117547.31,117660,117547.3,117647.6,21.34523663
1758171600000,117646.71,117646.71,117470.78,117470.8,16.04447575
1758171900000,117470.81,117539.19,117470.81,117491.59,7.50097978
1758172200000,117491.6,117519.1,117459.83,117491.91,6.77733983
1758172500000,117491.91,117540.63,117408.63,117424.3,11.99995082
1758172800000,117424.3,117437.55,117361.33,117396.04,12.77719956
1758173100000,117395.03,117395.15,117253.11,117284,14.05961717
1758173400000,117284,117357.79,117250.8,117278.01,9.53576205
1758173700000,117278,117347.2,117251.88,117251.89,8.3286933
1758174000000,117251.89,117308.52,117231.47,117254.24,16.83075026
1758174300000,117254.25,117346,117246.2,117299.51,9.73077169
1758174600000,117308.82,117308.83,117231.71,117233.21,13.62821284
1758174900000,117233.15,117304.39,117212,117304.39,10.5109784
1758175200000,117310.16,117358.7,117227.11,117288.43,11.12760573
1758175500000,117288.43,117290,117209.78,117233.06,11.36774431
1758175800000,117233.05,117233.06,117041.41,117109.59,32.90135459
1758176100000,117109.59,117203.81,117086.59,117095.07,10.68792182
1758176400000,117097.39,117161.07,117059.25,117117.37,9.93308335
1758176700000,117117.38,117126.96,116916.69,116984.8,18.52339812
1758177000000,116988.04,117039.86,116912.51,117035.76,7.95265025
1758177300000,117026.03,117076.17,116987.38,116998.16,10.82362172
1758177600000,116998.16,117094.59,116998.16,117077.59,7.92482009
1758177900000,117077.59,117145.39,117076.07,117120.72,8.91919003
1758178200000,117120.71,117120.72,116962.78,117003.4,14.37571366
1758178500000,117003.39,117138,116978.43,117120.14,20.68972105
1758178800000,117120.15,117253.04,117072.52,117204.15,24.8090373
1758179100000,117191.2,117229.37,117147.07,117149.08,5.71410094
1758179400000,117149.09,117230.55,117149.09,117182.73,7.05637985
1758179700000,117182.73,117228.94,117169.21,117228.7,5.71249332
1758180000000,117228.71,117228.71,117104.03,117114.66,3.57229959
1758180300000,117125.2,117125.2,117095.91,117118.02,2.34017603
1758180600000,117118.02,117200,117118.02,117174.47,10.45080149
1758180900000,117174.48,117174.48,117125.2,117169.13,7.55961866
1758181200000,117169.14,117229.51,117169.14,117229.51,6.62573092
1758181500000,117229.51,117229.51,117134.88,117224.82,15.18845208
1758181800000,117224.82,117224.82,117126.45,117127.04,8.69868655
1758182100000,117127.03,117127.03,117078.9,117110.22,9.26428525
1758182400000,117110.21,117142.32,117076.01,117094.68,8.7542859
1758182700000,117094.68,117107.01,117037.4,117054.97,19.52147949
1758183000000,117054.97,117265.67,117048.58,117257.18,12.09132726
1758183300000,117257.18,117318.38,117215.59,117316.76,12.32878122
1758183600000,117316.75,117447.46,117304.01,117446.01,7.89975331
1758183900000,117446,117446,117318.36,117347.41,7.09790906
1758184200000,117347.41,117347.42,117279.07,117318.36,7.76197332
1758184500000,117322.36,117391.05,117322.36,117347.75,13.11613723
1758184800000,117347.75,117353.48,117205.05,117215.32,14.50656263
1758185100000,117215.31,117233.6,117097.18,117228,8.26281576
1758185400000,117228,117296.2,117206.26,117296.2,11.7931443
1758185700000,117296.2,117296.22,117234.22,117266.91,11.04364433
1758186000000,117266.9,117267.43,117183.67,117218.15,15.00388724
1758186300000,117218.16,117256.92,117165.05,117252.35,12.23927338
1758186600000,117252.35,117346.2,117246.52,117273.5,13.31003254
1758186900000,117273.51,117347.84,117273.51,117331.12,8.52692482
1758187200000,117331.67,117395.2,117300.8,117349.66,11.35268963
1758187500000,117349.67,117349.67,117283.24,117285.47,13.55774627
1758187800000,117285.46,117310.5,117232.23,117232.25,9.63534791
1758188100000,117239.13,117275.02,117138.03,117183.66,32.3114672
1758188400000,117183.66,117247.55,117172.27,117211.05,5.38084701
1758188700000,117211.04,117334.75,117211.04,117308.86,19.19347003
1758189000000,117308.85,117364.86,117306.14,117350.01,18.14745299
1758189300000,117350.01,117350.3,117292,117341.73,22.07581443
1758189600000,117341.73,117356.9,117314.08,117319.87,17.45188827
1758189900000,117319.87,117346.05,117284.01,117300.01,19.1550817
1758190200000,117300.01,117313.16,117248.13,117301.97,5.60046535
1758190500000,117301.96,117333.39,117265.69,117333.39,3.77600094
1758190800000,117333.39,117338.03,117287.37,117321.99,4.8048336
1758191100000,117321.99,117321.99,117152.02,117159.03,23.12219998
1758191400000,117161.96,117221.07,117129.22,117176.11,15.69081199
1758191700000,117176.11,117206.71,117154.04,117165.01,12.59028979
1758192000000,117165.01,117165.01,117128.92,117137.98,8.65441661
1758192300000,117137.98,117170.9,117116.41,117140,5.78256594
1758192600000,117140,117160.15,117105.73,117128.53,10.02877786
1758192900000,117128.53,117229.01,117119.24,117226.94,7.99305084
1758193200000,117226.95,117328.94,117226.95,117311.33,5.70321751
