timestamp,open,high,low,close,volume
1758081900000,234.51,234.83,234.5,234.57,3472.6190917
1758082200000,234.59,234.8,234.55,234.64,4824.22613176
1758082500000,234.62,234.72,234.13,234.2,3543.59241696
1758082800000,234.2,234.57,234.09,234.55,2294.88824364
1758083100000,234.56,234.71,234.41,234.45,1817.63024857
1758083400000,234.45,234.65,234.17,234.45,1740.8034936
1758083700000,234.45,234.74,234.45,234.65,1419.30016247
1758084000000,234.65,234.67,234.21,234.38,2217.24616995
1758084300000,234.35,234.35,233.78,233.78,6571.15935511
1758084600000,233.79,233.96,233.51,233.73,14075.14878703
1758084900000,233.72,233.98,233.71,233.81,9455.16971996
1758085200000,233.82,234.32,233.8,234.23,10782.27863628
1758085500000,234.22,234.33,233.88,234.07,2943.05418453
1758085800000,234.07,234.41,234.07,234.29,1703.07834641
1758086100000,234.28,234.46,234.08,234.18,1240.17073913
1758086400000,234.18,234.26,233.53,233.81,2623.88998012
1758086700000,233.8,234.07,233.28,233.59,4336.65490287
1758087000000,233.6,233.95,233.55,233.94,1573.39694076
1758087300000,233.93,234.25,233.93,234.25,1274.96949531
1758087600000,234.24,234.41,233.75,234.15,4152.13883893
1758087900000,234.16,234.52,233.49,234.16,3134.75306803
1758088200000,234.15,234.79,234.07,234.74,2328.6319331
1758088500000,234.74,235.53,234.72,235.14,5725.4549366
1758088800000,235.14,235.44,234.87,235.34,3113.07075079
1758089100000,235.32,235.63,235.09,235.1,3192.70876824
1758089400000,235.11,235.4,235,235.36,1643.28699792
1758089700000,235.35,235.42,235.1,235.14,1406.72104722
1758090000000,235.13,235.31,234.99,235.08,1494.75571944
1758090300000,235.09,235.35,235.03,235.11,1498.5730179
1758090600000,235.1,235.38,234.97,235.36,2702.47172763
1758090900000,235.37,235.95,235.3,235.92,5161.78931448
1758091200000,235.93,236.67,235.81,236.57,6865.90290408
1758091500000,236.57,236.77,236.17,236.33,2955.57824028
1758091800000,236.32,236.64,236.25,236.44,4336.65982849
1758092100000,236.42,236.46,236,236.15,4362.02658943
1758092400000,236.14,236.3,235.83,236.04,6798.61028316
1758092700000,236.03,236.63,235.97,236.5,2144.2977241
1758093000000,236.49,236.62,236.35,236.6,1855.53584146
1758093300000,236.57,237.69,236.57,237.65,7298.04639255
1758093600000,237.64,238.01,237.42,237.48,3992.41289584
1758093900000,237.47,237.57,237.04,237.31,3374.43621139
1758094200000,237.3,237.81,237.27,237.6,3886.23289019
1758094500000,237.59,238.15,237.53,238,3084.57855124
1758094800000,238,238,237.63,237.81,5120.07770461
1758095100000,237.81,238.08,237.79,237.86,2012.08445324
1758095400000,237.88,238.02,237.68,237.72,1535.91010328
1758095700000,237.68,237.81,237.6,237.8,1059.86500532
1758096000000,237.79,237.8,237.19,237.23,1779.57994759
1758096300000,237.22,237.22,236.21,236.61,8612.30908922
1758096600000,236.6,236.66,235.75,236.02,5634.73087517
1758096900000,236.03,236.38,235.87,236.08,1993.98363752
1758097200000,236.08,236.41,236.04,236.3,1284.04116054
1758097500000,236.29,236.44,235.85,235.9,1593.64127844
1758097800000,235.89,235.91,235.17,235.56,2492.00463471
1758098100000,235.5,235.73,235.14,235.57,2727.49349078
1758098400000,235.57,235.63,235.25,235.44,1536.05628723
1758098700000,235.42,236.07,235.32,235.88,1617.28324816
1758099000000,235.88,236.16,235.86,236.04,1308.56220968
1758099300000,236.05,236.14,235.81,235.91,1050.60595539
1758099600000,235.91,236.21,235.66,236.15,1596.83179412
1758099900000,236.16,236.36,236,236.09,1223.77575273
1758100200000,236.08,236.18,235.9,236.11,1161.32673196
1758100500000,236.1,236.1,235.73,235.85,1299.44902528
1758100800000,235.87,236.06,235.61,236.06,1195.531709
1758101100000,236.05,236.22,235.84,235.91,1032.88269333
1758101400000,235.91,235.99,235.54,235.61,1285.79655939
1758101700000,235.6,235.7,235.33,235.62,2188.30196069
1758102000000,235.64,235.88,235.41,235.42,784.99517481
1758102300000,235.41,235.59,235.26,235.31,1531.7587784
1758102600000,235.3,235.65,235.27,235.33,1217.31519559
1758102900000,235.34,235.48,235.24,235.27,1104.2184131
1758103200000,235.25,236.31,235.25,236.23,7563.95405025
1758103500000,236.23,236.46,235.95,235.98,1093.88586997
1758103800000,235.98,236.1,235.63,235.65,1331.90069004
1758104100000,235.63,235.63,235.17,235.17,1350.70386066
1758104400000,235.16,235.16,233.87,234.08,6671.44055746
1758104700000,234.06,234.32,233.89,234.3,3273.00999331
1758105000000,234.29,234.49,234.21,234.32,1397.0993917
1758105300000,234.32,234.57,234.26,234.44,1263.05702203
1758105600000,234.41,234.75,234.37,234.66,2469.48008457
1758105900000,234.67,234.79,234.52,234.54,5307.97671371
1758106200000,234.52,234.59,233.76,233.98,18751.54682555
1758106500000,233.98,234.24,233.91,234.23,1349.41641592
1758106800000,234.22,234.36,233.98,234.05,1847.53513822
1758107100000,234.05,234.59,234.01,234.56,2231.67150137
1758107400000,234.57,234.62,234.32,234.58,1242.93740905
1758107700000,234.55,234.55,234.1,234.27,1367.58317448
1758108000000,234.27,234.75,234.26,234.62,1855.66341628
1758108300000,234.61,234.61,234.34,234.42,1317.55340452
1758108600000,234.42,234.42,234.22,234.22,1851.27688995
1758108900000,234.23,234.4,234.12,234.27,2643.76105101
1758109200000,234.26,234.37,234.06,234.09,508.32851811
1758109500000,234.09,234.26,234.06,234.17,1767.1767128
1758109800000,234.16,234.56,233.74,234.17,14722.91864982
1758110100000,234.16,234.49,233.88,234.25,11619.30066266
1758110400000,234.25,234.68,234.19,234.47,2747.65033053
1758110700000,234.46,234.46,234,234.13,817.6240253
1758111000000,234.13,234.62,234.11,234.52,15012.54203217
1758111300000,234.52,234.61,234.1,234.39,1843.89002749
1758111600000,234.4,234.52,234.23,234.44,839.8942527
1758111900000,234.45,234.85,234.45,234.85,3595.32508738
1758112200000,234.83,235.35,234.66,235.25,1655.24619998
1758112500000,235.24,235.24,234.63,234.81,1259.59888249
1758112800000,234.81,234.81,234.23,234.7,750.59410632
1758113100000,234.69,234.69,234.22,234.38,975.7071614
1758113400000,234.38,234.74,234.35,234.66,448.4370818
1758113700000,234.66,234.95,234.63,234.83,2475.34559253
1758114000000,234.82,235.13,234.47,235.12,3861.34990028
1758114300000,235.13,235.25,234.91,234.91,4109.54131175
1758114600000,234.9,235.18,234.68,235.14,2212.39624301
1758114900000,235.14,235.39,235,235.26,4570.41121629
1758115200000,235.25,235.64,235.12,235.54,1496.42196985
1758115500000,235.53,235.53,235.21,235.37,1847.19955645
1758115800000,235.36,235.8,234.9,235.18,4862.10857552
1758116100000,235.19,235.33,234.5,234.86,5607.2246581
1758116400000,234.86,235.01,234.22,234.52,2879.88905878
1758116700000,234.52,235.91,234.23,235.79,3522.69192849
1758117000000,235.79,236.05,235.51,235.71,4208.49644591
1758117300000,235.72,236.04,235.36,235.52,4419.91595621
1758117600000,235.53,235.97,235.11,235.68,4705.73678783
1758117900000,235.68,235.84,235.4,235.48,1250.05278287
1758118200000,235.48,235.48,235.02,235.48,1571.31443107
1758118500000,235.47,235.58,234.77,234.88,2437.8591549
1758118800000,234.83,235.23,234.73,235.16,1168.00636386
1758119100000,235.16,235.33,234.47,234.8,2984.74249297
1758119400000,234.82,235.27,234.3,234.85,5557.49706236
1758119700000,234.86,235.18,234.65,235.17,1720.39554374
1758120000000,235.17,235.28,234.5,234.51,1875.41257311
1758120300000,234.52,234.7,234,234.02,2674.98969203
1758120600000,234.01,234.39,233.62,234.39,9880.39917312
1758120900000,234.39,234.55,233.91,233.99,6734.19053506
1758121200000,233.99,234.52,233.81,234.42,11876.28720914
1758121500000,234.43,235,234.4,234.96,1843.87081865
1758121800000,234.95,235.07,234.69,234.9,2046.81123493
1758122100000,234.89,235.26,234.81,235.03,1675.82005469
1758122400000,235.04,235.12,234.53,234.62,1235.42978692
1758122700000,234.6,234.64,233.8,233.84,9417.82141725
1758123000000,233.85,234.37,233.69,234.2,4827.38989827
1758123300000,234.2,234.37,233.97,234.18,7167.91006191
1758123600000,234.18,234.24,233.91,234.16,3124.80764543
1758123900000,234.16,234.26,233.75,234.04,2623.79644255
1758124200000,234.04,234.25,234.04,234.07,2972.50286519
1758124500000,234.04,234.21,233.9,233.93,2202.55447702
1758124800000,233.94,233.96,233.51,233.62,4191.08744951
1758125100000,233.63,233.88,233.4,233.47,2864.42676267
1758125400000,233.46,233.67,232.81,233.07,8461.57173927
1758125700000,233.08,233.09,232.38,232.38,8392.1597794
1758126000000,232.38,232.98,232.34,232.62,3201.89459584
1758126300000,232.64,233.42,232.64,233.36,2306.70385814
1758126600000,233.35,233.42,233.06,233.29,3134.09951747
1758126900000,233.28,233.82,233.28,233.75,3005.9149636
1758127200000,233.75,234.21,233.65,234.12,1596.83985281
1758127500000,234.13,234.39,233.86,234.37,3482.99278195
1758127800000,234.35,234.81,234.15,234.74,3667.838664
1758128100000,234.72,234.75,234.11,234.14,2235.40196175
1758128400000,234.13,234.5,234.08,234.43,4640.00006572
1758128700000,234.42,234.42,233.63,233.69,1931.75107162
1758129000000,233.69,233.72,233.21,233.52,3765.23198407
1758129300000,233.52,233.76,232.96,233.02,3336.01574821
1758129600000,233.01,233.44,232.92,233.41,1954.6721238
1758129900000,233.43,233.9,232.93,233.76,1813.09656268
1758130200000,233.76,234.68,233.69,234.31,5412.2361056
1758130500000,234.3,234.97,234.11,234.97,3077.38470841
1758130800000,234.98,236.51,234.97,235.49,9252.40196619
1758131100000,235.52,235.91,234.91,235.73,5372.3558059
1758131400000,235.73,236.34,235.43,236.32,6484.28367398
1758131700000,236.32,237.1,232.7,232.9,31418.0667289
1758132000000,232.71,238.16,232.2,237.74,70352.73483066
1758132300000,237.73,238.42,236.01,236.37,31580.63852299
1758132600000,236.34,237,234.27,234.38,27013.71909037
1758132900000,234.36,235.73,233.14,235.6,21650.04726173
1758133200000,235.58,236.57,234.51,236.16,13266.52761274
1758133500000,236.14,237.42,235.94,237.03,14777.59428505
1758133800000,237.03,237.13,234.97,235.35,17539.95670968
1758134100000,235.32,236.15,235.02,235.02,13957.81225803
1758134400000,235.01,235.68,233.22,233.38,13899.74856428
1758134700000,233.36,235.61,232.7,234.36,18612.62489007
1758135000000,234.28,234.36,232.55,232.85,21468.78659858
1758135300000,232.85,233.75,232.61,233.73,14009.01376356
1758135600000,233.71,235.41,233.55,235.36,8508.79799416
1758135900000,235.41,236.81,235.15,236.28,11921.19209147
1758136200000,236.23,236.68,235.43,235.74,6628.10845978
1758136500000,235.75,236.7,235.66,236.1,9377.55879624
1758136800000,236.11,236.83,235.77,236.73,3298.6699426
1758137100000,236.73,238.21,236.73,237.98,11944.00409443
1758137400000,237.96,238.23,237.17,237.57,7595.7969624
1758137700000,237.54,238.42,237.54,237.92,13770.64589221
1758138000000,237.91,239.21,237.86,238.96,11937.07344719
1758138300000,238.93,239.01,238.16,238.53,7376.19397936
1758138600000,238.51,238.82,238.02,238.71,4827.40071383
1758138900000,238.72,239.04,238.51,238.87,4709.47341612
1758139200000,238.81,239.77,238.81,239.72,5219.92645004
1758139500000,239.7,240.62,239.17,240.3,9693.49515522
1758139800000,240.27,241.31,240.26,241.08,15927.94012426
1758140100000,241.08,241.26,240.66,241.26,6503.88115911
1758140400000,241.25,241.34,240.33,240.39,5203.75595032
1758140700000,240.38,240.43,239.3,239.57,4693.37759919
1758141000000,239.57,240.41,239.22,240.35,3225.15967671
1758141300000,240.34,240.4,239.24,239.32,3053.05371824
1758141600000,239.3,239.3,238.27,238.82,4139.94613656
1758141900000,238.79,239.26,238.3,238.32,2119.49176598
1758142200000,238.33,238.79,237.88,238.06,3784.93416633
1758142500000,238.01,238.23,237.72,238.11,3529.03383668
1758142800000,238.1,238.13,236.11,236.38,5630.8659138
1758143100000,236.38,237.03,236.11,236.95,4202.30534693
1758143400000,236.95,238.13,236.86,238.12,3487.52639515
1758143700000,238.14,239.12,238.08,238.49,3815.61656771
1758144000000,238.48,239.24,238.27,239.24,3124.70197078
1758144300000,239.2,239.63,238.8,238.85,2827.74698473
1758144600000,238.87,239.58,238.87,239.16,2077.5869728
1758144900000,239.15,239.45,238.83,239.44,1524.05073092
1758145200000,239.42,240.55,239.33,240.35,3014.45116524
1758145500000,240.35,240.89,239.97,240.32,4919.95813916
1758145800000,240.31,240.78,239.88,240.34,3534.59798053
1758146100000,240.34,240.37,240.05,240.36,1481.12596073
1758146400000,240.36,242.22,240.36,241.97,7760.00163803
1758146700000,241.98,243.24,241.77,243.01,7521.81581218
1758147000000,243.01,243.59,242.64,243.14,12108.75409155
1758147300000,243.18,243.86,243.12,243.16,21942.17832727
1758147600000,243.14,243.88,242.62,243.29,11886.16807622
1758147900000,243.28,244.32,243.17,244.14,12028.8631599
1758148200000,244.13,244.52,244,244.17,9958.09813314
1758148500000,244.2,245.18,244.2,245.07,14355.32395842
1758148800000,245.03,245.05,244.15,244.22,7290.42561657
1758149100000,244.21,244.64,243.92,244.5,4745.04504589
1758149400000,244.51,245.67,244.51,245.61,10682.28484267
1758149700000,245.6,245.78,244.96,244.97,15605.49880637
1758150000000,244.97,246.24,244.93,246.02,11792.95804434
1758150300000,245.99,246.73,245.92,246.18,9559.47776597
1758150600000,246.16,246.42,245.35,245.46,5152.80346798
1758150900000,245.47,245.58,244.31,244.39,13126.0752179
1758151200000,244.39,245.23,244.25,245.1,5508.5755016
1758151500000,245.11,245.26,244.58,244.69,3862.29226618
1758151800000,244.68,245.16,244.68,245.01,11559.18939913
1758152100000,245.02,245.09,244.37,244.38,1403.05278006
1758152400000,244.38,244.45,243.9,244.05,5315.35703114
1758152700000,244.05,244.86,243.91,244.67,7292.95652919
1758153000000,244.68,245.33,244.53,244.87,4384.27018381
1758153300000,244.88,245.04,244.63,244.91,5926.67152158
1758153600000,244.92,245.08,244.26,244.27,9175.11173987
1758153900000,244.26,244.82,244.21,244.45,5303.4723765
1758154200000,244.45,245.21,244.26,245.16,2043.67047057
1758154500000,245.16,246.16,245.15,245.55,19634.13315853
1758154800000,245.55,245.98,244.95,245.07,4750.41077441
1758155100000,245.06,245.46,245.04,245.2,1567.51018487
1758155400000,245.19,245.67,245,245.52,2262.20817914
1758155700000,245.51,245.67,244.9,245.49,1992.00522804
1758156000000,245.46,245.69,245.37,245.43,4331.4384138
1758156300000,245.42,245.68,245.23,245.33,1876.84295752
1758156600000,245.32,245.36,244.91,244.92,4775.2509809
1758156900000,244.91,245,244.63,244.82,4144.09274426
1758157200000,244.82,245.07,244.58,245.05,3480.33058789
1758157500000,245.05,245.91,245.05,245.68,6871.83134802
1758157800000,245.68,246,245.67,245.88,5983.2400488
1758158100000,245.87,245.9,245.52,245.64,5664.26509718
1758158400000,245.64,246.29,245.47,246.11,16706.8600454
1758158700000,246.11,246.14,245.69,245.78,2546.33067837
1758159000000,245.78,246.34,245.64,245.86,2051.08761051
1758159300000,245.85,246.33,245.72,246.29,3099.82147764
1758159600000,246.28,246.71,246.17,246.7,6269.87975969
1758159900000,246.69,247.57,246.66,246.88,12315.8628158
1758160200000,246.87,246.87,246.23,246.62,2894.73956831
1758160500000,246.65,246.86,246.36,246.4,2634.39562446
1758160800000,246.41,246.77,245.61,246,8148.44279707
1758161100000,246,246.05,245.64,245.73,1244.72209029
1758161400000,245.71,246.27,245.65,246.09,1168.14134949
1758161700000,246.09,246.29,245.72,245.76,1586.92097717
1758162000000,245.76,245.78,245.27,245.28,3000.48438656
1758162300000,245.28,245.6,245.2,245.38,1924.22384505
1758162600000,245.38,245.91,245.37,245.5,1585.08670957
1758162900000,245.5,245.73,245.32,245.55,2253.76452272
1758163200000,245.54,245.67,245.35,245.51,674.50770085
1758163500000,245.51,246.07,245.47,246.06,2123.02186942
1758163800000,246.07,246.54,246.04,246.09,3380.39667028
1758164100000,246.1,246.62,246.1,246.5,2893.01394677
1758164400000,246.49,246.82,246.2,246.78,1769.96424358
1758164700000,246.76,247.34,246.75,247.05,6580.28666788
1758165000000,247.05,247.51,246.85,247.39,3519.14779315
1758165300000,247.38,247.95,246.94,247.41,7849.98883298
1758165600000,247.41,247.56,246.96,246.96,3342.26644691
1758165900000,246.95,247.38,246.89,247,2609.08834984
1758166200000,247,247.06,246.41,246.41,4647.67897932
1758166500000,246.41,246.76,246.41,246.68,4020.19851282
1758166800000,246.65,246.97,246.55,246.62,2144.63455371
1758167100000,246.61,247.02,246.5,246.83,6795.99788833
1758167400000,246.82,247.24,246.79,247.13,2698.10473393
1758167700000,247.12,247.32,246.71,246.77,4028.67720838
1758168000000,246.79,247.08,246.51,246.6,1237.41306541
1758168300000,246.59,246.6,246.15,246.54,6546.07029992
1758168600000,246.54,246.91,246.44,246.61,2413.51135246
1758168900000,246.6,246.88,246.41,246.47,1392.54000699
1758169200000,246.48,246.48,245.79,245.96,3167.65277978
1758169500000,245.96,246.13,245.7,245.79,3620.01253747
1758169800000,245.79,246.29,245.66,246.06,3387.58866982
1758170100000,246.06,246.15,245.63,245.69,1962.19938673
1758170400000,245.7,245.97,245.69,245.94,1016.05746715
1758170700000,245.94,246.19,245.77,246.07,1369.23890452
1758171000000,246.05,246.32,245.69,245.77,2897.53091275
1758171300000,245.77,246.37,245.75,246.33,1469.45049444
1758171600000,246.33,246.43,246.03,246.17,1505.59221227
1758171900000,246.17,246.31,245.93,246,966.81966413
1758172200000,245.99,246.06,245.76,245.84,971.61795162
1758172500000,245.84,246.13,245.48,245.54,1878.52529872
1758172800000,245.53,245.58,245.31,245.36,1529.25741189
1758173100000,245.35,245.36,244.96,245.01,3918.64035833
1758173400000,245.01,245.2,244.77,244.87,1397.31248432
1758173700000,244.84,244.98,244.4,244.54,1934.18821048
1758174000000,244.53,244.87,244.48,244.81,2314.72075635
1758174300000,244.82,244.92,244.54,244.72,1000.24298923
1758174600000,244.71,244.94,244.59,244.85,818.61331483
1758174900000,244.82,245.04,244.7,244.98,884.19409941
1758175200000,244.99,245.18,244.72,244.88,1994.73215932
1758175500000,244.88,244.91,244.53,244.53,1392.68218183
1758175800000,244.53,244.53,243.34,243.7,4273.97240246
1758176100000,243.7,244.17,243.37,243.87,3437.6043608
1758176400000,243.84,244.31,243.74,243.86,2044.30006892
1758176700000,243.88,243.99,242.82,242.96,3167.60117368
1758177000000,242.97,243.43,242.63,243.4,2055.29670603
1758177300000,243.4,243.9,243.4,243.56,3519.24237549
1758177600000,243.55,243.93,243.55,243.87,2589.83226548
1758177900000,243.85,244.16,243.85,244.1,4294.98625186
1758178200000,244.1,244.11,243.54,243.75,541.26347937
1758178500000,243.75,244.45,243.74,244.33,2886.61016138
1758178800000,244.34,244.69,244.32,244.66,944.48249328
1758179100000,244.64,244.9,244.5,244.67,1417.10264
1758179400000,244.68,244.94,244.67,244.87,1698.18036137
1758179700000,244.86,245.13,244.75,245.06,1837.02795431
1758180000000,245.06,245.06,244.55,244.66,1310.02218221
1758180300000,244.67,244.99,244.56,244.86,1713.04546986
1758180600000,244.86,245.27,244.85,245.05,656.8040896
1758180900000,245.07,245.08,244.73,244.93,1061.49845631
1758181200000,244.93,245.33,244.93,245.27,1297.70884465
1758181500000,245.26,245.33,244.95,245.27,1691.18749912
1758181800000,245.26,245.26,244.74,244.75,806.98354827
1758182100000,244.73,244.85,244.6,244.78,1094.65000802
1758182400000,244.79,245.27,244.65,245.1,1369.27418245
1758182700000,245.11,245.19,244.41,244.55,1358.01657619
1758183000000,244.55,245.68,244.55,245.65,2456.01709948
1758183300000,245.65,245.95,245.21,245.29,2434.78431881
1758183600000,245.27,246.16,245.22,246.08,2944.18643766
1758183900000,246.08,246.36,245.92,246.23,1758.22373586
1758184200000,246.23,246.37,246.04,246.2,625.81952261
1758184500000,246.2,247.23,246.1,246.87,7390.05830895
1758184800000,246.85,247,246.51,246.55,1046.54558704
1758185100000,246.56,247.12,246.3,247.12,1002.13372427
1758185400000,247.11,247.2,246.87,247.12,1200.88480126
1758185700000,247.11,247.22,246.89,247.07,941.80907075
1758186000000,247.06,247.06,246.63,246.66,1758.46644533
1758186300000,246.65,246.93,246.44,246.83,1650.35919499
1758186600000,246.83,247.03,246.34,246.37,1130.16869107
1758186900000,246.38,246.9,246.38,246.85,680.6876131
1758187200000,246.82,246.96,246.62,246.83,1021.94061193
1758187500000,246.8,246.94,246.64,246.77,1606.12088466
1758187800000,246.76,246.86,246.33,246.4,849.42665817
1758188100000,246.43,246.6,246.19,246.39,1549.80780349
1758188400000,246.39,246.62,246.31,246.37,1032.427521
1758188700000,246.36,246.72,246.29,246.72,1026.19946546
1758189000000,246.7,247.04,246.58,246.91,1544.14860721
1758189300000,246.91,247.22,246.75,247.14,2245.01954391
1758189600000,247.14,247.18,246.73,246.76,1455.25258387
1758189900000,246.75,246.91,246.41,246.49,7797.42389903
1758190200000,246.49,246.6,246.2,246.57,2845.23317381
1758190500000,246.57,246.69,246.11,246.45,2028.93744964
1758190800000,246.45,246.51,245.86,246,1104.0020311
1758191100000,245.99,246.04,245.37,245.56,4419.74646352
1758191400000,245.55,246,245.51,245.84,2252.35141019
1758191700000,245.84,246.15,245.73,246.06,2211.67102407
1758192000000,246.04,246.14,245.8,245.9,1205.17130718
1758192300000,245.91,246.11,245.73,246.05,944.32412018
1758192600000,246.05,246.58,246.02,246.28,6715.75052271
1758192900000,246.28,246.36,246.11,246.14,582.07790582
1758193200000,246.13,246.9,246.12,246.88,2842.75433855
1758193500000,246.88,247,246.78,246.87,1880.27629376
1758193800000,246.89,246.89,246.57,246.71,1392.79394247
1758194100000,246.71,246.98,246.71,246.9,1431.6797035
1758194400000,246.89,247.12,246.86,247.07,7754.7717759
1758194700000,247.07,247.15,246.92,247.07,1423.73281471
1758195000000,247.07,247.1,246.74,246.75,497.5240381
1758195300000,246.75,246.89,246.39,246.55,2405.76939497
1758195600000,246.54,246.55,246.21,246.39,1171.23020715
1758195900000,246.37,246.45,245.92,245.92,1286.51961555
1758196200000,245.91,246.17,245.82,245.92,1757.69443642
1758196500000,245.89,246.07,245.72,246.06,1035.09492828
1758196800000,246.05,246.25,245.93,246.24,1128.69485285
1758197100000,246.24,246.54,246.22,246.41,2554.64905752
1758197400000,246.4,246.99,246.07,246.94,3264.41654648
1758197700000,246.94,246.94,246.57,246.68,1853.49420378
1758198000000,246.67,246.9,246.58,246.81,1912.9098759
1758198300000,246.81,246.99,246.78,246.82,921.25913719
1758198600000,246.82,246.82,245.88,245.95,2509.60912759
1758198900000,245.95,246.61,245.95,246.57,2504.26100753
1758199200000,246.58,246.69,246.27,246.34,1141.37668792
1758199500000,246.35,246.71,246.24,246.5,734.02198304
1758199800000,246.48,246.48,246.11,246.32,1194.69574731
1758200100000,246.3,246.44,246.06,246.09,2645.48656401
1758200400000,246.1,246.2,245.77,245.94,3567.8110208
1758200700000,245.95,246.65,245.85,246.65,7585.01791639
1758201000000,246.64,246.81,246.37,246.81,3555.33746042
1758201300000,246.81,247.17,246.55,246.64,7268.21568507
1758201600000,246.63,247,246.58,246.88,1592.34602941
1758201900000,246.84,247.5,246.81,247.4,6797.17851752
1758202200000,247.39,247.77,246.64,247.74,12215.80951506
1758202500000,247.73,248.4,247.46,247.46,25732.66553868
1758202800000,247.44,247.79,245.51,245.91,10285.51026264
1758203100000,245.91,246.02,245.12,246.01,5054.51442973
1758203400000,246.01,246.77,245.46,245.64,5068.02530388
1758203700000,245.64,246.29,245.22,246.24,6539.16548686
1758204000000,246.23,247.07,246.19,246.75,7363.66606031
1758204300000,246.75,247.16,246.61,247.03,7698.42418608
1758204600000,247.03,247.41,246.7,246.8,3851.67548407
1758204900000,246.8,247.48,246.48,247.42,3513.37513115
